,timestamps,symbol1,symbol2,pnl,ai_position,vr_position,amount_ai,amount_vr,ratio,beta
73389,2025-02-20 23:09:00,0.3512,1.1232,0.0,1,-1,0.0,0.0,-0.06539457363366785,0.7898868132028671
73390,2025-02-20 23:10:00,0.3507,1.1225,0.0,1,-1,0.0,0.0,-0.06488750415907407,0.7899044884636838
73391,2025-02-20 23:11:00,0.3506,1.1222,0.0,1,-1,0.0,0.0,-0.06492429268129452,0.7899227898440809
73392,2025-02-20 23:12:00,0.3512,1.1261,0.0,1,-1,0.0,0.0,-0.06280053383852158,0.78994103249215
73393,2025-02-20 23:13:00,0.3516,1.1263,0.0,1,-1,0.0,0.0,-0.063517058541386,0.7899589376348514
73394,2025-02-20 23:14:00,0.3533,1.1259,0.0,1,-1,0.0,0.0,-0.06767730140849315,0.7899775504963235
73395,2025-02-20 23:15:00,0.3561,1.1288,0.0,1,-1,0.0,0.0,-0.07133580514561433,0.789996224411584
73396,2025-02-20 23:16:00,0.355,1.1288,0.0,1,-1,0.0,0.0,-0.06888664485053742,0.7900142117496235
73397,2025-02-20 23:17:00,0.3576,1.1314,0.0,1,-1,0.0,0.0,-0.07234579696397714,0.7900326247916181
73398,2025-02-20 23:18:00,0.3572,1.1308,0.0,1,-1,0.0,0.0,-0.07198694675867146,0.7900509865762432
73399,2025-02-20 23:19:00,0.3587,1.1317,0.0,1,-1,0.0,0.0,-0.07449692030091348,0.7900697842192319
73400,2025-02-20 23:20:00,0.3603,1.133,0.0,1,-1,0.0,0.0,-0.076860114784979,0.7900879942850048
73401,2025-02-20 23:21:00,0.3604,1.1321,0.0,1,-1,0.0,0.0,-0.07786884350387313,0.7901068747770645
73402,2025-02-20 23:22:00,0.3594,1.1341,0.0,1,-1,0.0,0.0,-0.07390333084806666,0.7901254756541926
73403,2025-02-20 23:23:00,0.3578,1.1312,0.0,1,-1,0.0,0.0,-0.07293325469390444,0.7901435779253135
73404,2025-02-20 23:24:00,0.3588,1.1318,0.0,1,-1,0.0,0.0,-0.07460317684038265,0.7901617816070681
73405,2025-02-20 23:25:00,0.36,1.133,0.0,1,-1,0.0,0.0,-0.0761768108110984,0.7901793398110504
73406,2025-02-20 23:26:00,0.3607,1.1339,0.0,1,-1,0.0,0.0,-0.07691279961622377,0.7901970032137143
73407,2025-02-20 23:27:00,0.3619,1.1352,0.0,1,-1,0.0,0.0,-0.078386613224803,0.790214323390975
73408,2025-02-20 23:28:00,0.3611,1.1345,0.0,1,-1,0.0,0.0,-0.0772498814401007,0.7902311698402587
73409,2025-02-20 23:29:00,0.3616,1.137,0.0,1,-1,0.0,0.0,-0.07613743778187354,0.7902477037600325
73410,2025-02-20 23:30:00,0.3607,1.1385,0.0,1,-1,0.0,0.0,-0.07284505225907045,0.7902644496369062
73411,2025-02-20 23:31:00,0.361,1.1397,0.0,1,-1,0.0,0.0,-0.07244398178498557,0.7902809251903559
73412,2025-02-20 23:32:00,0.3609,1.1427,0.0,1,-1,0.0,0.0,-0.06959164958266773,0.7902976957208979
73413,2025-02-20 23:33:00,0.3602,1.1406,0.0,1,-1,0.0,0.0,-0.06989224165679597,0.7903137192674313
73414,2025-02-20 23:34:00,0.3612,1.1424,0.0,1,-1,0.0,0.0,-0.07050198459733248,0.7903295277054467
73415,2025-02-20 23:35:00,0.3637,1.1436,0.0,1,-1,0.0,0.0,-0.07489897830206249,0.7903454221759405
73416,2025-02-20 23:36:00,0.3648,1.1492,0.0,1,-1,0.0,0.0,-0.07239649436229767,0.790361679197566
73417,2025-02-20 23:37:00,0.365,1.1482,0.0,1,-1,0.0,0.0,-0.07369569926301378,0.7903788046396745
73418,2025-02-20 23:38:00,0.3648,1.1484,0.0,1,-1,0.0,0.0,-0.07308387059498656,0.790395399173678
73419,2025-02-20 23:39:00,0.3655,1.151,0.0,1,-1,0.0,0.0,-0.07233326598633694,0.7904116587719232
73420,2025-02-20 23:40:00,0.3644,1.1489,0.0,1,-1,0.0,0.0,-0.07177259438551875,0.7904282086960466
73421,2025-02-20 23:41:00,0.3642,1.1461,0.0,1,-1,0.0,0.0,-0.07377414182588438,0.7904453927003489
73422,2025-02-20 23:42:00,0.3663,1.1451,0.0,1,-1,0.0,0.0,-0.07918698266249458,0.7904630691407546
73423,2025-02-20 23:43:00,0.3653,1.1429,0.0,1,-1,0.0,0.0,-0.07894447519061154,0.790479903836873
73424,2025-02-20 23:44:00,0.3653,1.1407,0.0,1,-1,0.0,0.0,-0.08086648653462147,0.7904970798324598
73425,2025-02-20 23:45:00,0.3645,1.1447,0.0,1,-1,0.0,0.0,-0.07562830261144271,0.790514117486949
73426,2025-02-20 23:46:00,0.365,1.1446,0.0,1,-1,0.0,0.0,-0.07679465496493221,0.7905312548487224
73427,2025-02-20 23:47:00,0.3656,1.1479,0.0,1,-1,0.0,0.0,-0.07520961531314518,0.7905479694085256
73428,2025-02-20 23:48:00,0.3645,1.1462,0.0,1,-1,0.0,0.0,-0.07430499312488859,0.790564645916234
73429,2025-02-20 23:49:00,0.3646,1.144,0.0,1,-1,0.0,0.0,-0.07643847688843453,0.7905814627150215
73430,2025-02-20 23:50:00,0.365,1.148,0.0,1,-1,0.0,0.0,-0.07381034497592565,0.7905988618096217
73431,2025-02-20 23:51:00,0.364,1.1449,0.0,1,-1,0.0,0.0,-0.07434059612260902,0.7906169243022197
73432,2025-02-20 23:52:00,0.3635,1.1448,0.0,1,-1,0.0,0.0,-0.07333643120583677,0.7906350010005452
73433,2025-02-20 23:53:00,0.3643,1.145,0.0,1,-1,0.0,0.0,-0.07489516712007926,0.7906527782287668
73434,2025-02-20 23:54:00,0.3631,1.1457,0.0,1,-1,0.0,0.0,-0.07167060072504183,0.7906706339621211
73435,2025-02-20 23:55:00,0.362,1.1467,0.0,1,-1,0.0,0.0,-0.06839453569246157,0.7906885719413668
73436,2025-02-20 23:56:00,0.3616,1.1452,0.0,1,-1,0.0,0.0,-0.06882464813086908,0.7907063439740748
73437,2025-02-20 23:57:00,0.3622,1.1441,0.0,1,-1,0.0,0.0,-0.07109178873917388,0.790724492781499
73438,2025-02-20 23:58:00,0.3625,1.1432,0.0,1,-1,0.0,0.0,-0.07252862631373758,0.7907425246961721
73439,2025-02-20 23:59:00,0.3627,1.1457,0.0,1,-1,0.0,0.0,-0.07077559414849044,0.7907606230358504
73440,2025-02-21 00:00:00,0.3624,1.1507,0.0,1,-1,0.0,0.0,-0.0657620792503888,0.7907783323755087
73441,2025-02-21 00:01:00,0.3619,1.1464,0.0,1,-1,0.0,0.0,-0.06840965138917954,0.7907952144585217
73442,2025-02-21 00:02:00,0.362,1.1459,0.0,1,-1,0.0,0.0,-0.06905981348828216,0.7908123493561937
73443,2025-02-21 00:03:00,0.3659,1.1574,0.0,1,-1,0.0,0.0,-0.06754393936147762,0.790829752498269
73444,2025-02-21 00:04:00,0.3646,1.1552,0.0,1,-1,0.0,0.0,-0.0666274810012446,0.7908469073113045
73445,2025-02-21 00:05:00,0.3646,1.1591,0.0,1,-1,0.0,0.0,-0.06325284988993385,0.7908642936809207
73446,2025-02-21 00:06:00,0.3646,1.162,0.0,1,-1,0.0,0.0,-0.060749893351073836,0.7908812845002463
73447,2025-02-21 00:07:00,0.3646,1.165,0.0,1,-1,0.0,0.0,-0.05816744246813654,0.7908980817091956
73448,2025-02-21 00:08:00,0.3654,1.1649,0.0,1,-1,0.0,0.0,-0.059982702284958944,0.7909150283641658
73449,2025-02-21 00:09:00,0.365,1.166,0.0,1,-1,0.0,0.0,-0.058168568054632,0.790931948265082
73450,2025-02-21 00:10:00,0.3648,1.1613,0.0,1,-1,0.0,0.0,-0.061769904366256734,0.790949051168791
73451,2025-02-21 00:11:00,0.365,1.1662,0.0,1,-1,0.0,0.0,-0.05798901423460445,0.7909649493197971
73452,2025-02-21 00:12:00,0.3634,1.1675,0.0,1,-1,0.0,0.0,-0.053396167658514626,0.7909812406889236
73453,2025-02-21 00:13:00,0.362,1.1645,0.0,1,-1,0.0,0.0,-0.052912112023838276,0.7909967676983489
73454,2025-02-21 00:14:00,0.3608,1.1575,0.0,1,-1,0.0,0.0,-0.0563111847041583,0.7910109785644626
73455,2025-02-21 00:15:00,0.3626,1.1599,0.0,1,-1,0.0,0.0,-0.058172581877294016,0.7910253056573113
73456,2025-02-21 00:16:00,0.3617,1.1538,0.0,1,-1,0.0,0.0,-0.06147564102245806,0.7910405624809538
73457,2025-02-21 00:17:00,0.3605,1.1524,0.0,1,-1,0.0,0.0,-0.06005705026682273,0.7910548770965099
73458,2025-02-21 00:18:00,0.3607,1.153,0.0,1,-1,0.0,0.0,-0.05997126550944332,0.7910697188105617
73459,2025-02-21 00:19:00,0.3613,1.1529,0.0,1,-1,0.0,0.0,-0.061368682347896164,0.7910851349970796
73460,2025-02-21 00:20:00,0.3608,1.1498,0.0,1,-1,0.0,0.0,-0.06296145597460989,0.7911005767685697
73461,2025-02-21 00:21:00,0.3586,1.1448,0.0,1,-1,0.0,0.0,-0.062476740408146436,0.7911157568958127
73462,2025-02-21 00:22:00,0.3579,1.1431,0.0,1,-1,0.0,0.0,-0.06241263872270775,0.7911317056694283
73463,2025-02-21 00:23:00,0.3575,1.147,0.0,1,-1,0.0,0.0,-0.058117752937448364,0.7911474560815273
73464,2025-02-21 00:24:00,0.3587,1.143,0.0,1,-1,0.0,0.0,-0.06425783914198058,0.791164149867414
73465,2025-02-21 00:25:00,0.3569,1.1416,0.0,1,-1,0.0,0.0,-0.061498808679716355,0.7911805302120355
73466,2025-02-21 00:26:00,0.3568,1.1428,0.0,1,-1,0.0,0.0,-0.06022201055665988,0.7911971760046225
73467,2025-02-21 00:27:00,0.3563,1.1404,0.0,1,-1,0.0,0.0,-0.06121020048177073,0.7912141975869037
73468,2025-02-21 00:28:00,0.3565,1.1435,0.0,1,-1,0.0,0.0,-0.05893492261763489,0.7912317974297645
73469,2025-02-21 00:29:00,0.3555,1.1442,0.0,1,-1,0.0,0.0,-0.056095967595730545,0.7912485102648916
73470,2025-02-21 00:30:00,0.3544,1.1426,0.0,1,-1,0.0,0.0,-0.055038826964540766,0.7912647563977188
73471,2025-02-21 00:31:00,0.3531,1.1391,0.0,1,-1,0.0,0.0,-0.05519437752979606,0.7912814058862364
73472,2025-02-21 00:32:00,0.3529,1.1379,0.0,1,-1,0.0,0.0,-0.05579555880903597,0.7912979839658327
73473,2025-02-21 00:33:00,0.3527,1.1371,0.0,1,-1,0.0,0.0,-0.056045673131679075,0.7913149194315535
73474,2025-02-21 00:34:00,0.354,1.1365,0.0,1,-1,0.0,0.0,-0.059480036826851324,0.7913323624656392
73475,2025-02-21 00:35:00,0.3565,1.1355,0.0,1,-1,0.0,0.0,-0.06592421422599615,0.7913507712805794
73476,2025-02-21 00:36:00,0.3567,1.1361,0.0,1,-1,0.0,0.0,-0.06583489525070729,0.7913688115444115
73477,2025-02-21 00:37:00,0.3552,1.1317,0.0,1,-1,0.0,0.0,-0.0663754065515495,0.7913870346784886
73478,2025-02-21 00:38:00,0.3553,1.1324,0.0,1,-1,0.0,0.0,-0.0659748491079466,0.7914050808496156
73479,2025-02-21 00:39:00,0.3538,1.1342,0.0,1,-1,0.0,0.0,-0.06103344533321453,0.7914231261173544
73480,2025-02-21 00:40:00,0.3524,1.1352,0.0,1,-1,0.0,0.0,-0.05700943285043292,0.7914409653747061
73481,2025-02-21 00:41:00,0.3513,1.136,0.0,1,-1,0.0,0.0,-0.053825791022731106,0.7914592359072395
73482,2025-02-21 00:42:00,0.3499,1.1337,0.0,1,-1,0.0,0.0,-0.052687080024432675,0.791477904635078
73483,2025-02-21 00:43:00,0.3503,1.1312,0.0,1,-1,0.0,0.0,-0.05579397418400134,0.791496251653273
73484,2025-02-21 00:44:00,0.3505,1.131,0.0,1,-1,0.0,0.0,-0.05641752967663993,0.7915147326657775
73485,2025-02-21 00:45:00,0.3499,1.1314,0.0,1,-1,0.0,0.0,-0.054702814016012624,0.7915331762333713
73486,2025-02-21 00:46:00,0.3514,1.1358,0.0,1,-1,0.0,0.0,-0.0542024686442093,0.7915516091036514
73487,2025-02-21 00:47:00,0.3495,1.131,0.0,1,-1,0.0,0.0,-0.054141032842751624,0.7915700109265035
73488,2025-02-21 00:48:00,0.3493,1.1309,0.0,1,-1,0.0,0.0,-0.053771234417671177,0.7915890058030683
73489,2025-02-21 00:49:00,0.3484,1.13,0.0,1,-1,0.0,0.0,-0.05251994119450343,0.7916083566378057
73490,2025-02-21 00:50:00,0.3472,1.1278,0.0,1,-1,0.0,0.0,-0.05173220867524908,0.7916277900211528
73491,2025-02-21 00:51:00,0.3463,1.1277,0.0,1,-1,0.0,0.0,-0.04976106085256338,0.7916465544566299
73492,2025-02-21 00:52:00,0.3475,1.1293,0.0,1,-1,0.0,0.0,-0.051076513632606346,0.7916658693181501
73493,2025-02-21 00:53:00,0.348,1.1307,0.0,1,-1,0.0,0.0,-0.050970662796585464,0.7916852021798625
73494,2025-02-21 00:54:00,0.3458,1.1256,0.0,1,-1,0.0,0.0,-0.05046536839632587,0.7917039502723586
73495,2025-02-21 00:55:00,0.3469,1.1276,0.0,1,-1,0.0,0.0,-0.051199332555795896,0.7917230399878082
73496,2025-02-21 00:56:00,0.3486,1.1306,0.0,1,-1,0.0,0.0,-0.052407594535863966,0.7917420809482199
73497,2025-02-21 00:57:00,0.3483,1.1322,0.0,1,-1,0.0,0.0,-0.05030695843144595,0.7917595972331456
73498,2025-02-21 00:58:00,0.3485,1.1361,0.0,1,-1,0.0,0.0,-0.047318045687424926,0.7917771675778933
73499,2025-02-21 00:59:00,0.3487,1.1295,0.0,1,-1,0.0,0.0,-0.053593712041310804,0.7917946199713636
73500,2025-02-21 01:00:00,0.3483,1.1281,0.0,1,-1,0.0,0.0,-0.053920461686082666,0.7918108760009184
73501,2025-02-21 01:01:00,0.3476,1.1286,0.0,1,-1,0.0,0.0,-0.05187973169521476,0.7918271225694306
73502,2025-02-21 01:02:00,0.3449,1.1251,0.0,1,-1,0.0,0.0,-0.04880637423517731,0.7918438761711656
73503,2025-02-21 01:03:00,0.3433,1.124,0.0,1,-1,0.0,0.0,-0.046097652846997295,0.79186136476
73504,2025-02-21 01:04:00,0.343,1.1232,0.0,1,-1,0.0,0.0,-0.046112353204694756,0.7918789533459156
73505,2025-02-21 01:05:00,0.3439,1.1236,0.0,1,-1,0.0,0.0,-0.04782655578220929,0.7918956912876854
73506,2025-02-21 01:06:00,0.3436,1.1225,0.0,1,-1,0.0,0.0,-0.04811002990897095,0.7919126495478306
73507,2025-02-21 01:07:00,0.3443,1.1228,0.0,1,-1,0.0,0.0,-0.049449509944629044,0.7919299748517649
73508,2025-02-21 01:08:00,0.3452,1.1237,0.0,1,-1,0.0,0.0,-0.05071070023453361,0.7919472672768149
73509,2025-02-21 01:09:00,0.3456,1.1233,0.0,1,-1,0.0,0.0,-0.051978739244231575,0.7919653040967998
73510,2025-02-21 01:10:00,0.3441,1.1204,0.0,1,-1,0.0,0.0,-0.0511139812750544,0.7919821940805527
73511,2025-02-21 01:11:00,0.3426,1.1185,0.0,1,-1,0.0,0.0,-0.049346529688993446,0.7919981595243378
73512,2025-02-21 01:12:00,0.3418,1.1171,0.0,1,-1,0.0,0.0,-0.04874264725543154,0.7920142288633676
73513,2025-02-21 01:13:00,0.3433,1.1179,0.0,1,-1,0.0,0.0,-0.0514900712299724,0.7920305721961897
73514,2025-02-21 01:14:00,0.3424,1.116,0.0,1,-1,0.0,0.0,-0.0511070630990037,0.7920470908668773
73515,2025-02-21 01:15:00,0.3432,1.1175,0.0,1,-1,0.0,0.0,-0.05160735780815795,0.7920636681549397
73516,2025-02-21 01:16:00,0.3442,1.1193,0.0,1,-1,0.0,0.0,-0.05229758949512575,0.7920799272924753
73517,2025-02-21 01:17:00,0.3443,1.1162,0.0,1,-1,0.0,0.0,-0.05529581645990844,0.7920978377985975
73518,2025-02-21 01:18:00,0.3439,1.1185,0.0,1,-1,0.0,0.0,-0.05231146405181075,0.7921153070986778
73519,2025-02-21 01:19:00,0.3435,1.1151,0.0,1,-1,0.0,0.0,-0.054428673317653886,0.7921332892509696
73520,2025-02-21 01:20:00,0.3436,1.1138,0.0,1,-1,0.0,0.0,-0.055820552837003934,0.7921503462164978
73521,2025-02-21 01:21:00,0.3442,1.1125,0.0,1,-1,0.0,0.0,-0.05836513834918167,0.7921678496141022
73522,2025-02-21 01:22:00,0.3435,1.1135,0.0,1,-1,0.0,0.0,-0.05584872599183177,0.7921852599371424
73523,2025-02-21 01:23:00,0.3429,1.1128,0.0,1,-1,0.0,0.0,-0.0550872792828232,0.7922029937868938
73524,2025-02-21 01:24:00,0.3428,1.1118,0.0,1,-1,0.0,0.0,-0.055749804712270645,0.7922210178672501
73525,2025-02-21 01:25:00,0.3419,1.1099,0.0,1,-1,0.0,0.0,-0.05537162489744096,0.7922409653823304
73526,2025-02-21 01:26:00,0.3432,1.1143,0.0,1,-1,0.0,0.0,-0.054415918682719,0.792261004784673
73527,2025-02-21 01:27:00,0.3441,1.113,0.0,1,-1,0.0,0.0,-0.0576521674847672,0.7922814895772582
73528,2025-02-21 01:28:00,0.3438,1.1145,0.0,1,-1,0.0,0.0,-0.05560805775995126,0.7923034386287527
73529,2025-02-21 01:29:00,0.3442,1.1166,0.0,1,-1,0.0,0.0,-0.054640663213481044,0.7923253177190878
73530,2025-02-21 01:30:00,0.3422,1.1126,0.0,1,-1,0.0,0.0,-0.05360588296145219,0.7923468273735425
73531,2025-02-21 01:31:00,0.3428,1.1144,0.0,1,-1,0.0,0.0,-0.05337090845543335,0.7923697568815735
73532,2025-02-21 01:32:00,0.3434,1.1144,0.0,1,-1,0.0,0.0,-0.054750273907939406,0.7923917465162817
73533,2025-02-21 01:33:00,0.345,1.1156,0.0,1,-1,0.0,0.0,-0.057350674300936655,0.7924160188536636
73534,2025-02-21 01:34:00,0.3448,1.1165,0.0,1,-1,0.0,0.0,-0.05607838015346256,0.7924384922677841
73535,2025-02-21 01:35:00,0.3459,1.1201,0.0,1,-1,0.0,0.0,-0.05537738720684071,0.792459144260503
73536,2025-02-21 01:36:00,0.345,1.116,0.0,1,-1,0.0,0.0,-0.05697403942817658,0.7924793716399134
73537,2025-02-21 01:37:00,0.3446,1.1136,0.0,1,-1,0.0,0.0,-0.05820156784352948,0.7924997853873995
73538,2025-02-21 01:38:00,0.3454,1.114,0.0,1,-1,0.0,0.0,-0.05967408268401886,0.7925205603371358
73539,2025-02-21 01:39:00,0.3447,1.113,0.0,1,-1,0.0,0.0,-0.05895825679352118,0.7925416802905397
73540,2025-02-21 01:40:00,0.3434,1.1118,0.0,1,-1,0.0,0.0,-0.05703650622948331,0.7925615252056951
73541,2025-02-21 01:41:00,0.345,1.1144,0.0,1,-1,0.0,0.0,-0.058378871165049806,0.7925824033818073
73542,2025-02-21 01:42:00,0.3446,1.1145,0.0,1,-1,0.0,0.0,-0.05736359419473569,0.7926036120978733
73543,2025-02-21 01:43:00,0.3431,1.1117,0.0,1,-1,0.0,0.0,-0.056415551420068266,0.7926237428542737
73544,2025-02-21 01:44:00,0.3439,1.1128,0.0,1,-1,0.0,0.0,-0.05726663978862112,0.7926441187357852
73545,2025-02-21 01:45:00,0.3439,1.1119,0.0,1,-1,0.0,0.0,-0.058069735491889096,0.7926647934396126
73546,2025-02-21 01:46:00,0.3442,1.1122,0.0,1,-1,0.0,0.0,-0.05848494299601803,0.792686368476983
73547,2025-02-21 01:47:00,0.346,1.1176,0.0,1,-1,0.0,0.0,-0.05777005734163099,0.7927074002504645
73548,2025-02-21 01:48:00,0.3484,1.1208,0.0,1,-1,0.0,0.0,-0.06038465054486586,0.7927279498684944
73549,2025-02-21 01:49:00,0.3492,1.1237,0.0,1,-1,0.0,0.0,-0.05961324983858063,0.7927475317598383
73550,2025-02-21 01:50:00,0.3476,1.1203,0.0,1,-1,0.0,0.0,-0.05899744664165929,0.7927665872388411
73551,2025-02-21 01:51:00,0.3476,1.1213,0.0,1,-1,0.0,0.0,-0.05809987333025213,0.7927852723293816
73552,2025-02-21 01:52:00,0.3463,1.1174,0.0,1,-1,0.0,0.0,-0.058608058149473785,0.7928041216192188
73553,2025-02-21 01:53:00,0.3463,1.1177,0.0,1,-1,0.0,0.0,-0.05833411400938193,0.7928231688569187
73554,2025-02-21 01:54:00,0.3464,1.1185,0.0,1,-1,0.0,0.0,-0.05784212699714686,0.7928418193611542
73555,2025-02-21 01:55:00,0.3454,1.1188,0.0,1,-1,0.0,0.0,-0.05527657840634259,0.7928598682722082
73556,2025-02-21 01:56:00,0.3456,1.121,0.0,1,-1,0.0,0.0,-0.05376592834196947,0.7928777466688046
73557,2025-02-21 01:57:00,0.3449,1.1197,0.0,1,-1,0.0,0.0,-0.05331358703221023,0.7928954059041067
73558,2025-02-21 01:58:00,0.3434,1.1188,0.0,1,-1,0.0,0.0,-0.050656701655335645,0.792912999132325
73559,2025-02-21 01:59:00,0.3441,1.1181,0.0,1,-1,0.0,0.0,-0.05289213315996122,0.7929303553077863
73560,2025-02-21 02:00:00,0.3416,1.1156,0.0,1,-1,0.0,0.0,-0.04934359740263772,0.7929473983159065
73561,2025-02-21 02:01:00,0.3396,1.1117,0.0,1,-1,0.0,0.0,-0.048184271943628065,0.7929645417808447
73562,2025-02-21 02:02:00,0.339,1.1058,0.0,1,-1,0.0,0.0,-0.0520980945397127,0.7929815946923999
73563,2025-02-21 02:03:00,0.3406,1.1105,0.0,1,-1,0.0,0.0,-0.05158532086488332,0.792999487501433
73564,2025-02-21 02:04:00,0.3411,1.1112,0.0,1,-1,0.0,0.0,-0.05211314605482753,0.7930171438747733
73565,2025-02-21 02:05:00,0.3424,1.1175,0.0,1,-1,0.0,0.0,-0.0494711463570503,0.7930344604171583
73566,2025-02-21 02:06:00,0.3421,1.1171,0.0,1,-1,0.0,0.0,-0.04912906874192924,0.7930512131213177
73567,2025-02-21 02:07:00,0.3433,1.118,0.0,1,-1,0.0,0.0,-0.05109568191689651,0.793068235537648
73568,2025-02-21 02:08:00,0.3432,1.1194,0.0,1,-1,0.0,0.0,-0.04960798630697638,0.7930863513288007
73569,2025-02-21 02:09:00,0.3431,1.1156,0.0,1,-1,0.0,0.0,-0.05277179516769548,0.7931054841840179
73570,2025-02-21 02:10:00,0.3427,1.1154,0.0,1,-1,0.0,0.0,-0.05202048697151329,0.7931242364335878
73571,2025-02-21 02:11:00,0.3431,1.1153,0.0,1,-1,0.0,0.0,-0.0530298263661968,0.7931433675329863
73572,2025-02-21 02:12:00,0.3428,1.1149,0.0,1,-1,0.0,0.0,-0.05268921050734954,0.793162460743099
73573,2025-02-21 02:13:00,0.3437,1.1128,0.0,1,-1,0.0,0.0,-0.056648551677608294,0.7931820251068711
73574,2025-02-21 02:14:00,0.3441,1.1162,0.0,1,-1,0.0,0.0,-0.054514840398564024,0.7932015569687886
73575,2025-02-21 02:15:00,0.3444,1.1161,0.0,1,-1,0.0,0.0,-0.05529002334343125,0.7932213648104612
73576,2025-02-21 02:16:00,0.3438,1.1108,0.0,1,-1,0.0,0.0,-0.05866100036522459,0.7932415765372018
73577,2025-02-21 02:17:00,0.3438,1.1172,0.0,1,-1,0.0,0.0,-0.05291031495144949,0.793261287034263
73578,2025-02-21 02:18:00,0.3453,1.1191,0.0,1,-1,0.0,0.0,-0.054659130389916655,0.793280278990874
73579,2025-02-21 02:19:00,0.346,1.1212,0.0,1,-1,0.0,0.0,-0.054385712995472124,0.7932984046971521
73580,2025-02-21 02:20:00,0.3468,1.1232,0.0,1,-1,0.0,0.0,-0.05443067719789918,0.7933153830890619
73581,2025-02-21 02:21:00,0.3464,1.1215,0.0,1,-1,0.0,0.0,-0.055024945438220896,0.7933318897265796
73582,2025-02-21 02:22:00,0.3456,1.1215,0.0,1,-1,0.0,0.0,-0.05318568238342214,0.7933489682446838
73583,2025-02-21 02:23:00,0.3445,1.1215,0.0,1,-1,0.0,0.0,-0.05065172251049499,0.7933653739137907
73584,2025-02-21 02:24:00,0.3451,1.118,0.0,1,-1,0.0,0.0,-0.05515295090319716,0.7933823773979509
73585,2025-02-21 02:25:00,0.3441,1.1177,0.0,1,-1,0.0,0.0,-0.053114031969192066,0.7933990626894567
73586,2025-02-21 02:26:00,0.343,1.115,0.0,1,-1,0.0,0.0,-0.0529875338856548,0.7934144136343579
73587,2025-02-21 02:27:00,0.3426,1.1146,0.0,1,-1,0.0,0.0,-0.052415669607281945,0.7934303732372654
73588,2025-02-21 02:28:00,0.3421,1.1114,0.0,1,-1,0.0,0.0,-0.05412705796173056,0.7934462238035013
73589,2025-02-21 02:29:00,0.3425,1.1116,0.0,1,-1,0.0,0.0,-0.05486944541561478,0.7934617803296851
73590,2025-02-21 02:30:00,0.3414,1.1094,0.0,1,-1,0.0,0.0,-0.05429351856501463,0.793475788213486
73591,2025-02-21 02:31:00,0.3403,1.1077,0.0,1,-1,0.0,0.0,-0.05326154143676498,0.7934906969693323
73592,2025-02-21 02:32:00,0.3394,1.1066,0.0,1,-1,0.0,0.0,-0.05214898615644192,0.793505394905383
73593,2025-02-21 02:33:00,0.3388,1.105,0.0,1,-1,0.0,0.0,-0.05218697200154587,0.7935207144099123
73594,2025-02-21 02:34:00,0.3396,1.1051,0.0,1,-1,0.0,0.0,-0.05396309879062433,0.7935358517102261
73595,2025-02-21 02:35:00,0.3401,1.1052,0.0,1,-1,0.0,0.0,-0.05503517123162349,0.7935510429079242
73596,2025-02-21 02:36:00,0.3401,1.1081,0.0,1,-1,0.0,0.0,-0.05240996286642685,0.7935655583554819
73597,2025-02-21 02:37:00,0.3404,1.1035,0.0,1,-1,0.0,0.0,-0.057264794016094966,0.7935797018645449
73598,2025-02-21 02:38:00,0.3399,1.1012,0.0,1,-1,0.0,0.0,-0.05817985604470133,0.7935942035796053
73599,2025-02-21 02:39:00,0.3394,1.1007,0.0,1,-1,0.0,0.0,-0.05746086591672894,0.7936087496139874
73600,2025-02-21 02:40:00,0.3382,1.098,0.0,1,-1,0.0,0.0,-0.05710116314645941,0.7936226969313728
73601,2025-02-21 02:41:00,0.3365,1.0974,0.0,1,-1,0.0,0.0,-0.05364370131520013,0.7936366319355781
73602,2025-02-21 02:42:00,0.3362,1.0969,0.0,1,-1,0.0,0.0,-0.05338687072222925,0.7936502014282422
73603,2025-02-21 02:43:00,0.3363,1.0953,0.0,1,-1,0.0,0.0,-0.05507793399009264,0.7936635561893731
73604,2025-02-21 02:44:00,0.3373,1.0984,0.0,1,-1,0.0,0.0,-0.054603568901268607,0.7936766652632372
73605,2025-02-21 02:45:00,0.337,1.0989,0.0,1,-1,0.0,0.0,-0.05343745843321768,0.7936908212270797
73606,2025-02-21 02:46:00,0.3358,1.0964,0.0,1,-1,0.0,0.0,-0.05287923499630409,0.7937038597615075
73607,2025-02-21 02:47:00,0.336,1.0952,0.0,1,-1,0.0,0.0,-0.05444211537907673,0.7937176713791646
73608,2025-02-21 02:48:00,0.3373,1.0998,0.0,1,-1,0.0,0.0,-0.053311325817334665,0.7937303558907476
73609,2025-02-21 02:49:00,0.3374,1.0986,0.0,1,-1,0.0,0.0,-0.054633838582522465,0.7937429906043068
73610,2025-02-21 02:50:00,0.3375,1.0964,0.0,1,-1,0.0,0.0,-0.05686917497461352,0.7937551313653496
73611,2025-02-21 02:51:00,0.3385,1.0985,0.0,1,-1,0.0,0.0,-0.05729956221445265,0.7937675316683526
73612,2025-02-21 02:52:00,0.3377,1.0952,0.0,1,-1,0.0,0.0,-0.05842544958019158,0.793779933061435
73613,2025-02-21 02:53:00,0.3371,1.0951,0.0,1,-1,0.0,0.0,-0.05710074768367068,0.7937918947975643
73614,2025-02-21 02:54:00,0.3369,1.0949,0.0,1,-1,0.0,0.0,-0.056807961841134125,0.7938034303603785
