,timestamps,symbol1,symbol2,pnl,ai_position,vr_position,ratio,beta
11551,2025-02-25 00:32:00,0.3066,1.0248,0.0,1,-1,-0.04478887242962337,0.7851936654874504
11552,2025-02-25 00:33:00,0.3051,1.0185,0.0,1,-1,-0.04710256065533258,0.785195002518442
11553,2025-02-25 00:34:00,0.3056,1.0203,0.0,1,-1,-0.046620907272415635,0.7851951200968761
11554,2025-02-25 00:35:00,0.3043,1.0239,0.0,1,-1,-0.03974994869561144,0.7851956715725181
11555,2025-02-25 00:36:00,0.3071,1.0314,0.0,1,-1,-0.03964224270158023,0.7851956988414913
11556,2025-02-25 00:37:00,0.3036,1.0241,0.0,1,-1,-0.03774371233473117,0.7851954239760003
11557,2025-02-25 00:38:00,0.3017,1.0204,0.0,1,-1,-0.03643236639443337,0.7851961062838966
11558,2025-02-25 00:39:00,0.3018,1.0196,0.0,1,-1,-0.03747556803384644,0.7851961821947888
11559,2025-02-25 00:40:00,0.3018,1.0205,0.0,1,-1,-0.0365921016928068,0.7851956901477938
11560,2025-02-25 00:41:00,0.3024,1.0262,0.0,1,-1,-0.03258060648184835,0.785195203628219
11561,2025-02-25 00:42:00,0.3024,1.0223,0.0,1,-1,-0.036387094465633596,0.7851948471788947
11562,2025-02-25 00:43:00,0.3012,1.0187,0.0,1,-1,-0.036791484301472166,0.7851946796602174
11563,2025-02-25 00:44:00,0.3017,1.0201,0.0,1,-1,-0.03671942308308862,0.7851938118723977
11564,2025-02-25 00:45:00,0.3007,1.0164,0.0,1,-1,-0.037744906427599534,0.785193801755171
11565,2025-02-25 00:46:00,0.3018,1.0187,0.0,1,-1,-0.0383503543628857,0.7851937342625421
11566,2025-02-25 00:47:00,0.3034,1.0226,0.0,1,-1,-0.03867963744948599,0.7851937579947018
11567,2025-02-25 00:48:00,0.3043,1.0246,0.0,1,-1,-0.0390502031735972,0.7851934725280442
