,timestamps,symbol1,symbol2,pnl,ai_position,vr_position,ratio,Kalman_beta
9450,2025-02-24 13:31:00,0.3327,1.149,-15.989274817120009,0,0,-0.00687912982906469,0.5980314286477985
9451,2025-02-24 13:32:00,0.3333,1.1504,-15.989274817120009,0,0,-0.006724874311454632,0.5980392666224094
9452,2025-02-24 13:33:00,0.3322,1.1461,-15.989274817120009,0,0,-0.008474904257365745,0.5980496576724051
9453,2025-02-24 13:34:00,0.3313,1.1422,-15.989274817120009,0,0,-0.010239518925969304,0.5980627195868856
9454,2025-02-24 13:35:00,0.3317,1.1434,-15.989274817120009,0,0,-0.009890286300823559,0.5980751117601957
9455,2025-02-24 13:36:00,0.3338,1.1444,-15.989274817120009,0,0,-0.012763892396034926,0.5980896170253034
9456,2025-02-24 13:37:00,0.3334,1.1458,-15.989274817120009,0,0,-0.010801547065207084,0.5981021286053632
9457,2025-02-24 13:38:00,0.3336,1.1446,-15.989274817120009,0,0,-0.012182595832534449,0.5981161027374642
9458,2025-02-24 13:39:00,0.3326,1.1421,-15.989274817120009,0,0,-0.012547210218202265,0.5981311856884497
9459,2025-02-24 13:40:00,0.3318,1.1393,-15.989274817120009,0,0,-0.013532945448799238,0.5981480489703673
9460,2025-02-24 13:41:00,0.3312,1.1369,-15.989274817120009,0,0,-0.014528454570766902,0.5981666306390651
9461,2025-02-24 13:42:00,0.3305,1.1353,-15.989274817120009,0,0,-0.014640238088953206,0.5981859181952601
9462,2025-02-24 13:43:00,0.3292,1.1333,-15.989274817120009,0,0,-0.01401608216424266,0.598205392023217
9463,2025-02-24 13:44:00,0.3293,1.1326,-15.989274817120009,0,0,-0.014784212044078981,0.5982258397390595
9464,2025-02-24 13:45:00,0.3289,1.1327,-15.989274817120009,0,0,-0.013939153597680387,0.59824542052478
9465,2025-02-24 13:46:00,0.3298,1.1362,-15.989274817120009,0,0,-0.012462327984046895,0.598262290634371
9466,2025-02-24 13:47:00,0.3297,1.1345,-15.989274817120009,0,0,-0.013749068082534177,0.5982809704344905
9467,2025-02-24 13:48:00,0.3298,1.1362,-15.989274817120009,0,0,-0.012406858004546995,0.5982977492900158
9468,2025-02-24 13:49:00,0.3289,1.1335,-15.989274817120009,0,0,-0.013123159461826961,0.5983161483396232
9469,2025-02-24 13:50:00,0.3287,1.1329,-15.989274817120009,0,0,-0.013260453775574166,0.5983348783230023
9470,2025-02-24 13:51:00,0.3292,1.1337,-15.989274817120009,0,0,-0.013435457125270167,0.5983534692575032
9471,2025-02-24 13:52:00,0.3282,1.1315,-15.989274817120009,0,0,-0.013528657079604711,0.5983729369154188
9472,2025-02-24 13:53:00,0.327,1.1278,-15.989274817120009,0,0,-0.014580895211753986,0.598394889406828
9473,2025-02-24 13:54:00,0.3275,1.1306,-15.989274817120009,0,0,-0.012987746642712739,0.5984140653349503
9474,2025-02-24 13:55:00,0.3269,1.1266,-15.989274817120009,0,0,-0.015401585307329158,0.5984373107424517
9475,2025-02-24 13:56:00,0.3257,1.1265,-15.989274817120009,0,0,-0.013260938820342294,0.5984582095169473
9476,2025-02-24 13:57:00,0.3246,1.1234,-15.989274817120009,0,0,-0.013961739732038736,0.5984810658410162
9477,2025-02-24 13:58:00,0.3247,1.1231,-15.989274817120009,0,0,-0.014382013710094399,0.5985045101138401
9478,2025-02-24 13:59:00,0.3244,1.1239,-15.989274817120009,0,0,-0.013088331478247839,0.5985260514730321
9479,2025-02-24 14:00:00,0.3256,1.1249,-15.989274817120009,0,0,-0.01437789923614241,0.5985487196584497
9480,2025-02-24 14:01:00,0.3261,1.1256,-15.989274817120009,0,0,-0.014642744401340724,0.5985713751833153
9481,2025-02-24 14:02:00,0.3258,1.1231,-15.989274817120009,0,0,-0.016280253099625885,0.5985968223625827
9482,2025-02-24 14:03:00,0.3258,1.1236,-15.989274817120009,0,0,-0.015801108162952437,0.5986215029382559
9483,2025-02-24 14:04:00,0.3273,1.1258,-15.989274817120009,0,0,-0.01655934094176048,0.5986459499825212
9484,2025-02-24 14:05:00,0.3283,1.1293,-15.989274817120009,0,0,-0.015249010667371832,0.5986675927046701
9485,2025-02-24 14:06:00,0.3269,1.1244,-15.989274817120009,0,0,-0.01700255318502264,0.598693047485788
9486,2025-02-24 14:07:00,0.3261,1.1226,-15.989274817120009,0,0,-0.01710095993587457,0.5987194039042198
9487,2025-02-24 14:08:00,0.3251,1.1222,-15.989274817120009,0,0,-0.01558483887274642,0.5987442875419956
9488,2025-02-24 14:09:00,0.326,1.1238,-15.989274817120009,0,0,-0.015781378850813876,0.5987686635323128
9489,2025-02-24 14:10:00,0.3269,1.1257,-15.989274817120009,0,0,-0.015709201832360353,0.5987921144487749
9490,2025-02-24 14:11:00,0.3266,1.1243,-15.989274817120009,0,0,-0.016368740880011168,0.598816810722294
9491,2025-02-24 14:12:00,0.3271,1.1239,-15.989274817120009,0,0,-0.017602921862860166,0.5988428562311471
9492,2025-02-24 14:13:00,0.3269,1.1234,-15.989274817120009,0,0,-0.017643815656763207,0.5988691443907097
9493,2025-02-24 14:14:00,0.3277,1.1233,-15.989274817120009,0,0,-0.01915569453442567,0.5988968056873717
9494,2025-02-24 14:15:00,0.3266,1.124,-15.989274817120009,0,0,-0.016483633204898873,0.5989216140001309
9495,2025-02-24 14:16:00,0.3263,1.1224,-15.989274817120009,0,0,-0.01732052132235906,0.5989479575751995
9496,2025-02-24 14:17:00,0.3262,1.1231,-15.989274817120009,0,0,-0.01647804472673653,0.5989730958624211
9497,2025-02-24 14:18:00,0.3271,1.1266,-15.989274817120009,0,0,-0.01498474700345176,0.5989951811581148
9498,2025-02-24 14:19:00,0.3275,1.1289,-15.989274817120009,0,0,-0.013648156860892824,0.5990149772440966
9499,2025-02-24 14:20:00,0.3271,1.1278,-15.989274817120009,0,0,-0.013861284465071178,0.5990353821089178
9500,2025-02-24 14:21:00,0.3254,1.1209,-15.989274817120009,0,0,-0.016840442475217432,0.5990617712151141
9501,2025-02-24 14:22:00,0.3262,1.1189,-15.989274817120009,0,0,-0.0200542099662544,0.5990922680024919
9502,2025-02-24 14:23:00,0.3254,1.1178,-15.989274817120009,0,0,-0.019524625715545696,0.5991228212917927
9503,2025-02-24 14:24:00,0.3258,1.1179,-15.989274817120009,0,0,-0.02012786179183168,0.5991538411928641
9504,2025-02-24 14:25:00,0.3272,1.1231,-15.989274817120009,0,0,-0.01801763186025762,0.5991801687963192
9505,2025-02-24 14:26:00,0.3275,1.1248,-15.989274817120009,0,0,-0.01701786030010566,0.5992047336157882
9506,2025-02-24 14:27:00,0.326,1.1179,-15.989274817120009,0,0,-0.020376602183456605,0.5992358498310661
9507,2025-02-24 14:28:00,0.3254,1.1154,-15.989274817120009,0,0,-0.02146525571936697,0.5992693334965798
9508,2025-02-24 14:29:00,0.3248,1.1156,-15.989274817120009,0,0,-0.02013642841039942,0.5993014054176004
9509,2025-02-24 14:30:00,0.3264,1.1205,-15.989274817120009,0,0,-0.018658715462167907,0.5993294154217302
9510,2025-02-24 14:31:00,0.3301,1.1286,-15.989274817120009,0,0,-0.018173018717198897,0.5993529114716845
9511,2025-02-24 14:32:00,0.3306,1.1307,-15.989274817120009,0,0,-0.01718490519122684,0.5993746428518635
9512,2025-02-24 14:33:00,0.3276,1.1248,-15.989274817120009,0,0,-0.016916645582978007,0.5993988633848035
9513,2025-02-24 14:34:00,0.3275,1.1251,-15.989274817120009,0,0,-0.016431866276309215,0.5994224686267517
9514,2025-02-24 14:35:00,0.327,1.1241,-15.989274817120009,0,0,-0.016370177410286124,0.5994464316389573
9515,2025-02-24 14:36:00,0.3266,1.121,-15.989274817120009,0,0,-0.018358664371807665,0.5994737023197901
9516,2025-02-24 14:37:00,0.3268,1.1208,-15.989274817120009,0,0,-0.01886366475482837,0.5995014930376503
9517,2025-02-24 14:38:00,0.3283,1.1235,-15.989274817120009,0,0,-0.019162160225475344,0.5995280922549955
9518,2025-02-24 14:39:00,0.3265,1.1215,-15.989274817120009,0,0,-0.017609992309500333,0.5995543046601273
9519,2025-02-24 14:40:00,0.3266,1.121,-15.989274817120009,0,0,-0.01820050263313422,0.5995812762965832
9520,2025-02-24 14:41:00,0.3251,1.1158,-15.989274817120009,0,0,-0.020046664929381453,0.5996126621311173
9521,2025-02-24 14:42:00,0.3229,1.1067,-15.989274817120009,-1,1,-0.0241116643484246,0.5996533958957753
9522,2025-02-24 14:43:00,0.3245,1.1122,-15.989274817120009,-1,1,-0.02207049380626913,0.5996886441293784
9523,2025-02-24 14:44:00,0.3236,1.1106,-15.989274817120009,-1,1,-0.021797220972938014,0.5997245430066336
9524,2025-02-24 14:45:00,0.325,1.111,-15.989274817120009,-1,1,-0.02397438293811749,0.5997620930446353
9525,2025-02-24 14:46:00,0.323,1.1068,-15.989274817120009,-1,1,-0.024007382425636603,0.5998023925453718
9526,2025-02-24 14:47:00,0.3218,1.1038,-15.989274817120009,-1,1,-0.02443552676816929,0.5998450490305358
9527,2025-02-24 14:48:00,0.3233,1.1046,-15.989274817120009,-1,1,-0.02644306092436166,0.5998889082504804
9528,2025-02-24 14:49:00,0.3223,1.1024,-15.989274817120009,-1,1,-0.026520375197492174,0.5999343705275149
9529,2025-02-24 14:50:00,0.3226,1.1034,-15.989274817120009,-1,1,-0.026114864261234105,0.5999786525439255
9530,2025-02-24 14:51:00,0.3231,1.1034,-15.989274817120009,-1,1,-0.026985326497874662,0.6000236037780584
9531,2025-02-24 14:52:00,0.3228,1.0995,-15.989274817120009,-1,1,-0.029903565752688488,0.6000738861229692
9532,2025-02-24 14:53:00,0.3214,1.0939,-15.989274817120009,-1,1,-0.03233065900354981,0.6001307874218276
9533,2025-02-24 14:54:00,0.3228,1.0953,-15.989274817120009,-1,1,-0.03358692954407683,0.6001871634235968
9534,2025-02-24 14:55:00,0.3215,1.0953,-15.989274817120009,-1,1,-0.03109675819752067,0.6002416227981824
9535,2025-02-24 14:56:00,0.322,1.0961,-15.989274817120009,-1,1,-0.031231108269162755,0.6002953767516169
9536,2025-02-24 14:57:00,0.3204,1.0919,-15.989274817120009,-1,1,-0.03200940770704619,0.6003533527763959
9537,2025-02-24 14:58:00,0.3225,1.0954,-15.989274817120009,-1,1,-0.03265993624852459,0.6004085306088205
9538,2025-02-24 14:59:00,0.3226,1.0974,-15.989274817120009,-1,1,-0.030954449196491818,0.6004606069819551
9539,2025-02-24 15:00:00,0.3231,1.0974,-15.989274817120009,-1,1,-0.031815201360608336,0.6005131816845075
9540,2025-02-24 15:01:00,0.3199,1.0868,-15.989274817120009,-1,1,-0.035465836412925444,0.6005782278578423
9541,2025-02-24 15:02:00,0.3208,1.0885,-15.989274817120009,-1,1,-0.03551203466495556,0.6006414632245942
9542,2025-02-24 15:03:00,0.3204,1.0836,-15.989274817120009,-1,1,-0.03918807949696934,0.6007120786468153
9543,2025-02-24 15:04:00,0.3212,1.0888,-15.989274817120009,-1,1,-0.035820191211507146,0.6007749240429615
9544,2025-02-24 15:05:00,0.3181,1.0836,-15.989274817120009,-1,1,-0.03470374108928653,0.6008419382854105
9545,2025-02-24 15:06:00,0.3173,1.0745,-15.989274817120009,-1,1,-0.041531174167169116,0.6009239740747427
9546,2025-02-24 15:07:00,0.3188,1.0794,-15.989274817120009,-1,1,-0.03972718240055029,0.6009989215254008
9547,2025-02-24 15:08:00,0.3211,1.0783,-15.989274817120009,-1,1,-0.04496850820766041,0.6010777357849603
9548,2025-02-24 15:09:00,0.3214,1.0774,-15.989274817120009,-1,1,-0.046263489590859685,0.6011579540185695
9549,2025-02-24 15:10:00,0.3218,1.0816,-15.989274817120009,-1,1,-0.043026454916541,0.601231511443735
9550,2025-02-24 15:11:00,0.3211,1.0803,-15.989274817120009,-1,1,-0.042825914827258615,0.6013063757047724
9551,2025-02-24 15:12:00,0.3207,1.083,-15.989274817120009,-1,1,-0.03949342216331064,0.6013762568469452
9552,2025-02-24 15:13:00,0.323,1.0844,-15.989274817120009,-1,1,-0.04240697601484544,0.6014456619151984
9553,2025-02-24 15:14:00,0.3249,1.0849,-15.989274817120009,-1,1,-0.04537580630992333,0.6015149819468882
9554,2025-02-24 15:15:00,0.3255,1.087,-15.989274817120009,-1,1,-0.04445631226820346,0.6015813455732467
9555,2025-02-24 15:16:00,0.3243,1.0793,-15.989274817120009,-1,1,-0.049236997201157706,0.6016581369297462
9556,2025-02-24 15:17:00,0.3216,1.0694,-15.989274817120009,-1,1,-0.05330522049156439,0.6017493947046004
9557,2025-02-24 15:18:00,0.3216,1.0675,-15.989274817120009,-1,1,-0.05496331524864939,0.6018434104992703
9558,2025-02-24 15:19:00,0.3207,1.0672,-15.989274817120009,-1,1,-0.05344039905589171,0.6019374919408156
9559,2025-02-24 15:20:00,0.321,1.0703,-15.989274817120009,-1,1,-0.05099082990051351,0.6020263051627376
9560,2025-02-24 15:21:00,0.3206,1.0643,-15.989274817120009,-1,1,-0.05573940337666694,0.6021245789746067
9561,2025-02-24 15:22:00,0.3203,1.0654,-15.989274817120009,-1,1,-0.05402384959446427,0.6022206703675812
9562,2025-02-24 15:23:00,0.3194,1.0633,-15.989274817120009,-1,1,-0.054182612956615084,0.6023197536332537
9563,2025-02-24 15:24:00,0.319,1.0692,-15.989274817120009,-1,1,-0.047788591123335,0.6024081594250142
9564,2025-02-24 15:25:00,0.319,1.0662,-15.989274817120009,-1,1,-0.05048660198835908,0.6025014653953493
9565,2025-02-24 15:26:00,0.3185,1.0631,-15.989274817120009,-1,1,-0.05233710193603969,0.6025996034223332
9566,2025-02-24 15:27:00,0.3178,1.0645,-15.989274817120009,-1,1,-0.049584766126355984,0.6026944893998243
9567,2025-02-24 15:28:00,0.3169,1.0603,-15.989274817120009,-1,1,-0.05171311160480452,0.6027960369352737
9568,2025-02-24 15:29:00,0.3162,1.0595,-15.989274817120009,-1,1,-0.05102029433054067,0.6028981868200143
9569,2025-02-24 15:30:00,0.3177,1.0591,-15.989274817120009,-1,1,-0.05413060666678193,0.6030017476716887
9570,2025-02-24 15:31:00,0.3191,1.0623,-15.989274817120009,-1,1,-0.05364651939688492,0.603099951841186
9571,2025-02-24 15:32:00,0.3196,1.0588,-15.989274817120009,-1,1,-0.05776359703246159,0.6032039330604543
9572,2025-02-24 15:33:00,0.3193,1.0602,-15.989274817120009,-1,1,-0.055752638317970504,0.6033051606820965
9573,2025-02-24 15:34:00,0.3196,1.0612,-15.989274817120009,-1,1,-0.05525463510044859,0.6034044379064322
9574,2025-02-24 15:35:00,0.3195,1.0642,-15.989274817120009,-1,1,-0.05212785062191949,0.6034983091353308
9575,2025-02-24 15:36:00,0.3186,1.0578,-15.989274817120009,-1,1,-0.05633272608983153,0.6036025707132143
9576,2025-02-24 15:37:00,0.3192,1.0614,-15.989274817120009,-1,1,-0.053951740939732984,0.6037004676258075
9577,2025-02-24 15:38:00,0.3187,1.0582,-15.989274817120009,-1,1,-0.05590105078625773,0.603803411955283
9578,2025-02-24 15:39:00,0.3182,1.0581,-15.989274817120009,-1,1,-0.054925632142353575,0.6039060427037759
9579,2025-02-24 15:40:00,0.3195,1.0628,-15.989274817120009,-1,1,-0.052839309789247224,0.6040007295620632
9580,2025-02-24 15:41:00,0.3202,1.0638,-15.989274817120009,-1,1,-0.05310409923837944,0.6040936732046911
9581,2025-02-24 15:42:00,0.32,1.063,-15.989274817120009,-1,1,-0.053361677729093615,0.604187595466032
9582,2025-02-24 15:43:00,0.319,1.0611,-15.989274817120009,-1,1,-0.05314224344978358,0.604284094958408
9583,2025-02-24 15:44:00,0.3195,1.0596,-15.989274817120009,-1,1,-0.05538127867028941,0.604382976082136
9584,2025-02-24 15:45:00,0.3193,1.0568,-15.989274817120009,-1,1,-0.057521998220322,0.6044862447323006
9585,2025-02-24 15:46:00,0.3187,1.0507,-15.989274817120009,-1,1,-0.062036700693490765,0.60459965263197
9586,2025-02-24 15:47:00,0.318,1.0479,-15.989274817120009,-1,1,-0.06323538515700367,0.6047176882218314
9587,2025-02-24 15:48:00,0.3189,1.0509,-15.989274817120009,-1,1,-0.061948826179433536,0.6048300015273097
9588,2025-02-24 15:49:00,0.3198,1.0569,-15.989274817120009,-1,1,-0.05783307786712044,0.6049317691155275
9589,2025-02-24 15:50:00,0.3192,1.056,-15.989274817120009,-1,1,-0.057422357001767454,0.6050346980501722
9590,2025-02-24 15:51:00,0.3199,1.0593,-15.989274817120009,-1,1,-0.055505669340127683,0.6051318726848164
9591,2025-02-24 15:52:00,0.3224,1.0639,-15.989274817120009,-1,1,-0.055762235129540594,0.6052214611425482
9592,2025-02-24 15:53:00,0.324,1.0654,-15.989274817120009,-1,1,-0.05722615463307834,0.605308144710823
9593,2025-02-24 15:54:00,0.3227,1.0639,-15.989274817120009,-1,1,-0.05607993517036669,0.6053971640397667
9594,2025-02-24 15:55:00,0.3214,1.0604,-15.989274817120009,-1,1,-0.05680751096773262,0.6054914703672147
9595,2025-02-24 15:56:00,0.3222,1.0646,-15.989274817120009,-1,1,-0.054242014339713096,0.6055789760706725
9596,2025-02-24 15:57:00,0.3232,1.0666,-15.989274817120009,-1,1,-0.054124719907694185,0.6056631551852555
9597,2025-02-24 15:58:00,0.3227,1.0695,-15.989274817120009,-1,1,-0.05036266092310471,0.6057428555346184
9598,2025-02-24 15:59:00,0.3233,1.0711,-15.989274817120009,-1,1,-0.049885178522693474,0.6058200459557843
9599,2025-02-24 16:00:00,0.3224,1.0649,-15.989274817120009,-1,1,-0.0538847073820895,0.6059061169306228
9600,2025-02-24 16:01:00,0.322,1.064,-15.989274817120009,-1,1,-0.053860944956578005,0.6059933097203206
9601,2025-02-24 16:02:00,0.3215,1.0645,-15.989274817120009,-1,1,-0.05233541518430418,0.6060794565746277
9602,2025-02-24 16:03:00,0.321,1.067,-15.989274817120009,-1,1,-0.04893948539760373,0.6061613438221887
9603,2025-02-24 16:04:00,0.3209,1.0645,-15.989274817120009,-1,1,-0.05098502901330937,0.6062468745392084
9604,2025-02-24 16:05:00,0.3238,1.0718,-15.989274817120009,-1,1,-0.0494981692566433,0.606321691833633
9605,2025-02-24 16:06:00,0.325,1.0745,-15.989274817120009,-1,1,-0.04911975359376175,0.606392562560717
9606,2025-02-24 16:07:00,0.3268,1.0762,-15.989274817120009,-1,1,-0.050779985810161965,0.6064606526846985
9607,2025-02-24 16:08:00,0.3259,1.0739,-15.989274817120009,-1,1,-0.05113769060740547,0.6065317724071798
9608,2025-02-24 16:09:00,0.3256,1.0701,-15.989274817120009,-1,1,-0.05400836618087801,0.6066077558902997
9609,2025-02-24 16:10:00,0.3249,1.0685,-15.989274817120009,-1,1,-0.05408312934954229,0.6066859339857571
9610,2025-02-24 16:11:00,0.3264,1.0747,-15.989274817120009,-1,1,-0.05098318132240576,0.6067552896589123
9611,2025-02-24 16:12:00,0.326,1.0746,-15.989274817120009,-1,1,-0.050224959509929556,0.6068247082521097
9612,2025-02-24 16:13:00,0.3264,1.0726,-15.989274817120009,-1,1,-0.05271957063480548,0.6068963544367231
9613,2025-02-24 16:14:00,0.3256,1.0655,-15.989274817120009,-1,1,-0.05774818392071246,0.6069773907594741
9614,2025-02-24 16:15:00,0.3262,1.0664,-15.989274817120009,-1,1,-0.057897819277070606,0.6070566425598075
9615,2025-02-24 16:16:00,0.3246,1.0644,-15.989274817120009,-1,1,-0.05666844072285093,0.6071392735643558
9616,2025-02-24 16:17:00,0.3225,1.0607,-15.989274817120009,-1,1,-0.05608844004193059,0.6072276731360118
9617,2025-02-24 16:18:00,0.3209,1.0576,-15.989274817120009,-1,1,-0.05587324541152838,0.6073207558720726
9618,2025-02-24 16:19:00,0.3213,1.058,-15.989274817120009,-1,1,-0.05612936248728706,0.6074129094681432
9619,2025-02-24 16:20:00,0.3217,1.0577,-15.989274817120009,-1,1,-0.05704463650235825,0.607505192764108
9620,2025-02-24 16:21:00,0.3218,1.0582,-15.989274817120009,-1,1,-0.05663774317499437,0.6075964253208681
9621,2025-02-24 16:22:00,0.3227,1.0605,-15.989274817120009,-1,1,-0.05604223819884735,0.6076837655764756
9622,2025-02-24 16:23:00,0.3232,1.0643,-15.989274817120009,-1,1,-0.05329117912516468,0.6077652496782128
9623,2025-02-24 16:24:00,0.3237,1.0641,-15.989274817120009,-1,1,-0.054301614952374955,0.6078466864178221
9624,2025-02-24 16:25:00,0.3252,1.0703,-15.989274817120009,-1,1,-0.051192600137510924,0.6079190799153557
9625,2025-02-24 16:26:00,0.3265,1.0711,-15.989274817120009,-1,1,-0.05275838122051546,0.6079897950232332
9626,2025-02-24 16:27:00,0.327,1.0721,-15.989274817120009,-1,1,-0.052643635271947264,0.6080588500353642
9627,2025-02-24 16:28:00,0.3276,1.0739,-15.989274817120009,-1,1,-0.051970534185864836,0.6081252501983845
9628,2025-02-24 16:29:00,0.3269,1.0721,-15.989274817120009,-1,1,-0.05223617464802821,0.6081940098703871
9629,2025-02-24 16:30:00,0.3287,1.0773,-15.989274817120009,-1,1,-0.05063032377640664,0.6082555395566736
9630,2025-02-24 16:31:00,0.3289,1.0775,-15.989274817120009,-1,1,-0.05070761040397731,0.6083165815900622
9631,2025-02-24 16:32:00,0.3272,1.0744,-15.989274817120009,-1,1,-0.05032947857496972,0.6083819260718368
9632,2025-02-24 16:33:00,0.3271,1.0753,-15.989274817120009,-1,1,-0.04920162371614656,0.6084460559874445
9633,2025-02-24 16:34:00,0.328,1.0769,-15.989274817120009,-1,1,-0.04928219490615704,0.6085077864907413
9634,2025-02-24 16:35:00,0.3266,1.0745,-15.989274817120009,-1,1,-0.04880653180990602,0.608572721786063
9635,2025-02-24 16:36:00,0.3263,1.0719,-15.989274817120009,-1,1,-0.050562147187941164,0.6086408135497219
9636,2025-02-24 16:37:00,0.3259,1.0744,-15.989274817120009,-1,1,-0.04738481985341725,0.6087056606605719
9637,2025-02-24 16:38:00,0.3251,1.0844,-15.989274817120009,-1,1,-0.036546021949646845,0.6087572940794175
9638,2025-02-24 16:39:00,0.3241,1.0882,-15.989274817120009,-1,1,-0.03110560036890797,0.6088029710373882
9639,2025-02-24 16:40:00,0.323,1.09,-15.989274817120009,-1,1,-0.027324019070341987,0.6088447706991598
9640,2025-02-24 16:41:00,0.3245,1.0901,-15.989274817120009,-1,1,-0.029988806162377424,0.6088880726744046
9641,2025-02-24 16:42:00,0.3257,1.0979,-15.989274817120009,-1,1,-0.025052967527427472,0.6089225339514986
9642,2025-02-24 16:43:00,0.326,1.0968,-15.989274817120009,-1,1,-0.026559325689092583,0.6089586014349231
9643,2025-02-24 16:44:00,0.3252,1.0989,-15.989274817120009,-1,1,-0.023100832869042742,0.6089909961449738
9644,2025-02-24 16:45:00,0.3264,1.1043,-15.989274817120009,-1,1,-0.020398467632174566,0.6090182108472648
9645,2025-02-24 16:46:00,0.3264,1.103,-15.989274817120009,-1,1,-0.02153050821733482,0.6090469230116519
9646,2025-02-24 16:47:00,0.3244,1.1002,-15.989274817120009,-1,1,-0.02028531901422337,0.6090762446425014
9647,2025-02-24 16:48:00,0.3235,1.0952,-15.989274817120009,-1,1,-0.02309837429434114,0.6091107874679133
9648,2025-02-24 16:49:00,0.323,1.0947,-15.989274817120009,-1,1,-0.022564107099230735,0.609145148482591
9649,2025-02-24 16:50:00,0.323,1.0982,-15.989274817120009,-1,1,-0.01933022989137312,0.6091745651327426
9650,2025-02-24 16:51:00,0.323,1.0973,-15.989274817120009,-1,1,-0.020106659172916763,0.6092051428428498
9651,2025-02-24 16:52:00,0.323,1.0989,-15.989274817120009,-1,1,-0.018609403044168582,0.6092334246272862
9652,2025-02-24 16:53:00,0.3228,1.0998,-15.989274817120009,-1,1,-0.017375825881508322,0.6092600110064451
9653,2025-02-24 16:54:00,0.3229,1.0976,-15.989274817120009,-1,1,-0.019524720999523515,0.6092897543981431
9654,2025-02-24 16:55:00,0.3223,1.0949,-15.989274817120009,-1,1,-0.02080937515878889,0.609322141816702
9655,2025-02-24 16:56:00,0.3222,1.0937,-15.989274817120009,-1,1,-0.021669922838182143,0.6093559678163891
9656,2025-02-24 16:57:00,0.3216,1.0959,-15.989274817120009,-1,1,-0.01848446024233985,0.6093854314192427
9657,2025-02-24 16:58:00,0.3223,1.1003,-15.989274817120009,-1,1,-0.01576833919811138,0.6094099194976405
9658,2025-02-24 16:59:00,0.3222,1.095,-15.989274817120009,-1,1,-0.020363613130781277,0.6094416373991078
9659,2025-02-24 17:00:00,0.3228,1.0958,-15.989274817120009,-1,1,-0.02072235361805952,0.6094731857324297
9660,2025-02-24 17:01:00,0.3222,1.0971,-15.989274817120009,-1,1,-0.018363021997166995,0.609501748553263
9661,2025-02-24 17:02:00,0.3236,1.1016,-15.989274817120009,-1,1,-0.016875976257505365,0.6095266409397639
9662,2025-02-24 17:03:00,0.3236,1.0992,-15.989274817120009,-1,1,-0.019016057987069845,0.609554672631221
9663,2025-02-24 17:04:00,0.3225,1.0978,-15.989274817120009,-1,1,-0.018175640413290783,0.6095825813552451
9664,2025-02-24 17:05:00,0.3222,1.0965,-15.989274817120009,-1,1,-0.018752591825450193,0.6096116756139022
9665,2025-02-24 17:06:00,0.3214,1.0946,-15.989274817120009,-1,1,-0.018930225711508708,0.6096418859565155
9666,2025-02-24 17:07:00,0.3213,1.0957,-15.989274817120009,-1,1,-0.01769759856662534,0.6096702088558911
9667,2025-02-24 17:08:00,0.3212,1.0953,-15.989274817120009,-1,1,-0.017834150104756197,0.6096988304257542
9668,2025-02-24 17:09:00,0.3206,1.094,-15.989274817120009,-1,1,-0.017842842568950523,0.6097280546837635
9669,2025-02-24 17:10:00,0.3212,1.093,-15.989274817120009,-1,1,-0.019854184894760762,0.6097598684981268
9670,2025-02-24 17:11:00,0.3222,1.0991,-15.989274817120009,-1,1,-0.016149195303471586,0.6097848076796891
9671,2025-02-24 17:12:00,0.322,1.0996,-15.989274817120009,-1,1,-0.01528263166831989,0.6098085658528121
9672,2025-02-24 17:13:00,0.3224,1.1024,-15.989274817120009,-1,1,-0.013467411955826347,0.6098291815030018
9673,2025-02-24 17:14:00,0.3219,1.0989,-15.989274817120009,-1,1,-0.01566689179209102,0.6098535925993759
9674,2025-02-24 17:15:00,0.3233,1.1041,-15.989274817120009,-1,1,-0.01356343493627643,0.6098736345123374
9675,2025-02-24 17:16:00,0.3247,1.1087,-15.989274817120009,-1,1,-0.012015324004089334,0.6098904281123924
9676,2025-02-24 17:17:00,0.3257,1.1152,-15.989274817120009,-1,1,-0.008028025796155025,0.6099011912326384
9677,2025-02-24 17:18:00,0.3259,1.1129,-15.989274817120009,-1,1,-0.010444701018072822,0.6099150707041004
9678,2025-02-24 17:19:00,0.3265,1.1123,-15.989274817120009,-1,1,-0.012080138468748114,0.6099307098989504
9679,2025-02-24 17:20:00,0.3286,1.122,-15.989274817120009,-1,1,-0.007292301940799106,0.6099392916757418
9680,2025-02-24 17:21:00,0.3269,1.1189,-15.989274817120009,-1,1,-0.006880745852603787,0.6099480402900694
9681,2025-02-24 17:22:00,0.3265,1.1151,-15.989274817120009,-1,1,-0.009515679180405856,0.6099603479045341
9682,2025-02-24 17:23:00,0.3257,1.1131,-15.989274817120009,-1,1,-0.009793579002449926,0.6099734495449678
9683,2025-02-24 17:24:00,0.3265,1.114,-15.989274817120009,-1,1,-0.01045951436062409,0.6099869662912706
9684,2025-02-24 17:25:00,0.3276,1.1153,-15.989274817120009,-1,1,-0.011320877239017424,0.6100008938333394
9685,2025-02-24 17:26:00,0.3276,1.1167,-15.989274817120009,-1,1,-0.010045115661597381,0.6100132481602891
9686,2025-02-24 17:27:00,0.3273,1.1139,-15.989274817120009,-1,1,-0.011971386802821171,0.610028167841644
9687,2025-02-24 17:28:00,0.3263,1.113,-15.989274817120009,-1,1,-0.010889832159213464,0.6100423449060876
9688,2025-02-24 17:29:00,0.3255,1.1093,-15.989274817120009,-1,1,-0.012695116513415261,0.610059435730096
